tab	specimens
aniso_f	aniso_l	aniso_p	aniso_s	aniso_s_n_measurements	aniso_t	aniso_type	azimuth	citations	contribution_id	critical_temp	critical_temp_high	critical_temp_low	critical_temp_mineral	critical_temp_type	description	dip	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	hyst_bc	hyst_bc_offset	hyst_bcr	hyst_loop	hyst_mr_mass	hyst_ms_mass	hyst_xhf	igsn	igsn_parent	instrument_codes	int_corr	meas_orient_phi	meas_orient_theta	meas_step_max	meas_step_min	meas_step_unit	meas_temp	method_codes	mineral_type	rem_hirm_mass	rem_sratio	rem_sratio_back	rem_sratio_forward	result_quality	row_id	sample	software_packages	specimen	synthetic_alternatives	volume	weight
								This study									mc	13.5	157.1	41.9	2.9	2.0	8.0	-1.0	NED9-8b_LP-DIR-AF										hargrave 2018-10-05 23:01:10	u			0.055	0.025	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NED9-8	pmagpy-4.2.25: demag_gui	NED9-8b			
								This study									lc	18.3	21.7	49.2	0.3	2.0	5.0	0.0	NED9-8b_LP-DIR-AF										hargrave 2018-10-05 23:01:10	u			0.004	0.0	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						b		NED9-8	pmagpy-4.2.25: demag_gui	NED9-8b			
								This study									mc	13.5	171.8	73.0	2.9	2.0	8.0	0.0	NED9-8b_LP-DIR-AF										hargrave 2018-10-05 23:01:10	u			0.055	0.025	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NED9-8	pmagpy-4.2.25: demag_gui	NED9-8b			
								This study																																			LP-NOMAG								NED9-8		NED9-8b			
								This study									mt	5.1	134.4	18.5	4.3	1.0	18.0	-1.0	NWD1-10a_LP-DIR-T										hargrave 2019-01-26 13:32:44	u			853.0	623.0	K		LP-DIR-T:DE-BFL:DA-DIR						g		NWD1-10	pmagpy-4.2.25: demag_gui	NWD1-10a			
								This study									mt	5.1	297.8	46.9	4.3	1.0	18.0	0.0	NWD1-10a_LP-DIR-T										hargrave 2019-01-26 13:32:44	u			853.0	623.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO						g		NWD1-10	pmagpy-4.2.25: demag_gui	NWD1-10a			
								This study																																			LP-NOMAG								NWD1-10		NWD1-10a			
								This study									lc	10.0	116.1	23.9	0.4	3.0	4.0	-1.0	NWD1-10b_LP-DIR-AF										hargrave 2018-10-06 17:16:17	u			0.02	0.0125	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-10	pmagpy-4.2.25: demag_gui	NWD1-10b			
								This study									hc	47.6	42.3	53.3	8.9	3.0	10.0	-1.0	NWD1-10b_LP-DIR-AF										hargrave 2018-10-06 17:16:17	u			0.13	0.06	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-10	pmagpy-4.2.25: demag_gui	NWD1-10b			
								This study									llc	39.2	166.8	0.2	1.9	3.0	5.0	-1.0	NWD1-10b_LP-DIR-AF										hargrave 2018-10-06 17:16:17	u			0.0075	0.002	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-10	pmagpy-4.2.25: demag_gui	NWD1-10b			
								This study									lc	10.0	287.9	30.8	0.4	3.0	4.0	0.0	NWD1-10b_LP-DIR-AF										hargrave 2018-10-06 17:16:17	u			0.02	0.0125	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-10	pmagpy-4.2.25: demag_gui	NWD1-10b			
								This study									llc	39.2	358.9	67.1	1.9	3.0	5.0	0.0	NWD1-10b_LP-DIR-AF										hargrave 2018-10-06 17:16:17	u			0.0075	0.002	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-10	pmagpy-4.2.25: demag_gui	NWD1-10b			
								This study									hc	47.6	238.9	-9.0	8.9	3.0	10.0	0.0	NWD1-10b_LP-DIR-AF										hargrave 2018-10-06 17:16:17	u			0.13	0.06	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-10	pmagpy-4.2.25: demag_gui	NWD1-10b			
								This study																																			LP-NOMAG								NWD1-10		NWD1-10b			
								This study									mt	18.8	109.2	20.6	3.6	1.0	13.0	-1.0	NWD1-11a_LP-DIR-T										hargrave 2019-01-26 13:33:52	u			833.0	673.0	K		LP-DIR-T:DE-BFL:DA-DIR						g		NWD1-11	pmagpy-4.2.25: demag_gui	NWD1-11a			
								This study									mt	18.8	288.7	22.3	3.6	1.0	13.0	0.0	NWD1-11a_LP-DIR-T										hargrave 2019-01-26 13:33:52	u			833.0	673.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO						g		NWD1-11	pmagpy-4.2.25: demag_gui	NWD1-11a			
								This study																																			LP-NOMAG								NWD1-11		NWD1-11a			
								This study									hc	50.9	82.5	53.5	9.5	3.0	11.0	-1.0	NWD1-11b_LP-DIR-AF										hargrave 2018-10-06 18:06:59	u			0.13	0.055	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-11	pmagpy-4.2.25: demag_gui	NWD1-11b			
								This study									mc	11.2	118.5	16.9	1.5	3.0	5.0	-1.0	NWD1-11b_LP-DIR-AF										hargrave 2018-10-06 18:06:59	u			0.02	0.01	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-11	pmagpy-4.2.25: demag_gui	NWD1-11b			
								This study									lc	42.0	169.6	-5.9	1.1	3.0	5.0	-1.0	NWD1-11b_LP-DIR-AF										hargrave 2018-10-06 18:06:59	u			0.005	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-11	pmagpy-4.2.25: demag_gui	NWD1-11b			
								This study									lc	42.0	6.5	68.5	1.1	3.0	5.0	0.0	NWD1-11b_LP-DIR-AF										hargrave 2018-10-06 18:06:59	u			0.005	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-11	pmagpy-4.2.25: demag_gui	NWD1-11b			
								This study									hc	50.9	252.3	6.0	9.5	3.0	11.0	0.0	NWD1-11b_LP-DIR-AF										hargrave 2018-10-06 18:06:59	u			0.13	0.055	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-11	pmagpy-4.2.25: demag_gui	NWD1-11b			
								This study									mc	11.2	293.7	30.6	1.5	3.0	5.0	0.0	NWD1-11b_LP-DIR-AF										hargrave 2018-10-06 18:06:59	u			0.02	0.01	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-11	pmagpy-4.2.25: demag_gui	NWD1-11b			
								This study																																			LP-NOMAG								NWD1-11		NWD1-11b			
								This study									mt	13.3	120.3	18.9	5.4	1.0	12.0	-1.0	NWD1-12a_LP-DIR-T										hargrave 2019-01-26 13:42:58	u			828.0	673.0	K		LP-DIR-T:DE-BFL:DA-DIR						g		NWD1-12	pmagpy-4.2.25: demag_gui	NWD1-12a			
								This study									mt	13.3	295.7	31.8	5.4	1.0	12.0	0.0	NWD1-12a_LP-DIR-T										hargrave 2019-01-26 13:42:58	u			828.0	673.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO						g		NWD1-12	pmagpy-4.2.25: demag_gui	NWD1-12a			
								This study																																			LP-NOMAG								NWD1-12		NWD1-12a			
								This study									hc	58.4	58.5	49.7	15.7	3.0	9.0	-1.0	NWD1-12b_LP-DIR-AF										hargrave 2018-10-06 18:51:36	u			0.13	0.065	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-12	pmagpy-4.2.25: demag_gui	NWD1-12b			
								This study									lc	35.0	156.9	-18.0	2.4	3.0	5.0	-1.0	NWD1-12b_LP-DIR-AF										hargrave 2018-10-06 18:51:36	u			0.005	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-12	pmagpy-4.2.25: demag_gui	NWD1-12b			
								This study									mc	6.5	127.4	14.6	1.4	3.0	5.0	-1.0	NWD1-12b_LP-DIR-AF										hargrave 2018-10-06 18:51:36	u			0.02	0.01	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-12	pmagpy-4.2.25: demag_gui	NWD1-12b			
								This study									mc	6.5	301.2	38.5	1.4	3.0	5.0	0.0	NWD1-12b_LP-DIR-AF										hargrave 2018-10-06 18:51:36	u			0.02	0.01	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-12	pmagpy-4.2.25: demag_gui	NWD1-12b			
								This study									hc	58.4	256.2	-11.6	15.7	3.0	9.0	0.0	NWD1-12b_LP-DIR-AF										hargrave 2018-10-06 18:51:36	u			0.13	0.065	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-12	pmagpy-4.2.25: demag_gui	NWD1-12b			
								This study									lc	35.0	2.6	53.9	2.4	3.0	5.0	0.0	NWD1-12b_LP-DIR-AF										hargrave 2018-10-06 18:51:36	u			0.005	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-12	pmagpy-4.2.25: demag_gui	NWD1-12b			
								This study																																			LP-NOMAG								NWD1-12		NWD1-12b			
								This study									hc	76.8	233.1	-78.9	9.7	3.0	15.0	-1.0	NWD1-13a_LP-DIR-AF										hargrave 2019-10-18 20:44:52	u			0.13	0.066	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-13	pmagpy-4.2.25: demag_gui	NWD1-13a			
								This study									lc	25.3	234.6	75.4	0.9	3.0	5.0	-1.0	NWD1-13a_LP-DIR-AF										hargrave 2019-10-18 20:44:52	u			0.005	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-13	pmagpy-4.2.25: demag_gui	NWD1-13a			
								This study									mc	6.6	209.8	43.8	1.2	3.0	6.0	-1.0	NWD1-13a_LP-DIR-AF										hargrave 2019-10-18 20:44:52	u			0.02	0.01	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-13	pmagpy-4.2.25: demag_gui	NWD1-13a			
								This study									lc	25.3	351.7	77.7	0.9	3.0	5.0	0.0	NWD1-13a_LP-DIR-AF										hargrave 2019-10-18 20:44:52	u			0.005	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-13	pmagpy-4.2.25: demag_gui	NWD1-13a			
								This study									mc	6.6	283.3	53.8	1.2	3.0	6.0	0.0	NWD1-13a_LP-DIR-AF										hargrave 2019-10-18 20:44:52	u			0.02	0.01	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-13	pmagpy-4.2.25: demag_gui	NWD1-13a			
								This study									hc	76.8	271.7	-69.4	9.7	3.0	15.0	0.0	NWD1-13a_LP-DIR-AF										hargrave 2019-10-18 20:44:52	u			0.13	0.066	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-13	pmagpy-4.2.25: demag_gui	NWD1-13a			
								This study																																			LP-NOMAG								NWD1-13		NWD1-13a			
								This study									hc	114.2	244.6	-76.9	9.3	3.0	14.0	-1.0	NWD1-14a_LP-DIR-AF										hargrave 2019-10-18 21:50:51	u			0.13	0.07	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-14	pmagpy-4.2.25: demag_gui	NWD1-14a			
								This study									lc	27.2	243.3	67.9	1.2	3.0	5.0	-1.0	NWD1-14a_LP-DIR-AF										hargrave 2019-10-18 21:50:51	u			0.005	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-14	pmagpy-4.2.25: demag_gui	NWD1-14a			
								This study									mc	8.3	221.6	33.5	1.4	3.0	6.0	-1.0	NWD1-14a_LP-DIR-AF										hargrave 2019-10-18 21:50:51	u			0.02	0.01	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-14	pmagpy-4.2.25: demag_gui	NWD1-14a			
								This study									mc	8.3	293.3	46.5	1.4	3.0	6.0	0.0	NWD1-14a_LP-DIR-AF										hargrave 2019-10-18 21:50:51	u			0.02	0.01	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-14	pmagpy-4.2.25: demag_gui	NWD1-14a			
								This study									lc	27.2	352.7	68.6	1.2	3.0	5.0	0.0	NWD1-14a_LP-DIR-AF										hargrave 2019-10-18 21:50:51	u			0.005	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-14	pmagpy-4.2.25: demag_gui	NWD1-14a			
								This study									hc	114.2	266.4	-62.8	9.3	3.0	14.0	0.0	NWD1-14a_LP-DIR-AF										hargrave 2019-10-18 21:50:51	u			0.13	0.07	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-14	pmagpy-4.2.25: demag_gui	NWD1-14a			
								This study																																			LP-NOMAG								NWD1-14		NWD1-14a			
								This study									lc	31.9	235.7	59.4	2.2	3.0	5.0	-1.0	NWD1-15a_LP-DIR-AF										hargrave 2019-10-18 22:56:15	u			0.005	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-15	pmagpy-4.2.25: demag_gui	NWD1-15a			
								This study									mc	12.7	218.4	17.5	0.8	3.0	6.0	-1.0	NWD1-15a_LP-DIR-AF										hargrave 2019-10-18 22:56:15	u			0.02	0.01	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-15	pmagpy-4.2.25: demag_gui	NWD1-15a			
								This study									hc	77.0	221.8	48.5	8.0	3.0	32.0	-1.0	NWD1-15a_LP-DIR-AF										hargrave 2019-10-18 22:56:15	u			0.13	0.024	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-15	pmagpy-4.2.25: demag_gui	NWD1-15a			
								This study									lc	31.9	353.2	65.1	2.2	3.0	5.0	0.0	NWD1-15a_LP-DIR-AF										hargrave 2019-10-18 22:56:15	u			0.005	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-15	pmagpy-4.2.25: demag_gui	NWD1-15a			
								This study									mc	12.7	304.4	32.6	0.8	3.0	6.0	0.0	NWD1-15a_LP-DIR-AF										hargrave 2019-10-18 22:56:15	u			0.02	0.01	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-15	pmagpy-4.2.25: demag_gui	NWD1-15a			
								This study									hc	77.0	324.6	60.7	8.0	3.0	32.0	0.0	NWD1-15a_LP-DIR-AF										hargrave 2019-10-18 22:56:15	u			0.13	0.024	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-15	pmagpy-4.2.25: demag_gui	NWD1-15a			
								This study																																			LP-NOMAG								NWD1-15		NWD1-15a			
								This study									lc	32.0	187.0	66.8	3.1	2.0	4.0	-1.0	NWD1-16a_LP-DIR-AF										hargrave 2019-10-19 00:03:58	u			0.003	0.0	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-16	pmagpy-4.2.25: demag_gui	NWD1-16a			
								This study									mc	12.2	141.2	32.6	1.8	2.0	6.0	-1.0	NWD1-16a_LP-DIR-AF										hargrave 2019-10-19 00:03:58	u			0.02	0.01	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-16	pmagpy-4.2.25: demag_gui	NWD1-16a			
								This study									mc	12.2	285.3	38.7	1.8	2.0	6.0	0.0	NWD1-16a_LP-DIR-AF										hargrave 2019-10-19 00:03:58	u			0.02	0.01	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-16	pmagpy-4.2.25: demag_gui	NWD1-16a			
								This study									lc	32.0	338.3	74.7	3.1	2.0	4.0	0.0	NWD1-16a_LP-DIR-AF										hargrave 2019-10-19 00:03:58	u			0.003	0.0	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-16	pmagpy-4.2.25: demag_gui	NWD1-16a			
								This study																																			LP-NOMAG								NWD1-16		NWD1-16a			
								This study									lc	30.0	209.3	31.1	1.4	2.0	4.0	-1.0	NWD1-17a_LP-DIR-AF										hargrave 2019-10-19 01:11:35	u			0.004	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-17	pmagpy-4.2.25: demag_gui	NWD1-17a			
								This study									mc	5.2	197.9	-0.1	4.1	2.0	12.0	-1.0	NWD1-17a_LP-DIR-AF										hargrave 2019-10-19 01:11:35	u			0.034	0.012	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-17	pmagpy-4.2.25: demag_gui	NWD1-17a			
								This study									mc	5.2	282.1	51.2	4.1	2.0	12.0	0.0	NWD1-17a_LP-DIR-AF										hargrave 2019-10-19 01:11:35	u			0.034	0.012	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-17	pmagpy-4.2.25: demag_gui	NWD1-17a			
								This study									lc	30.0	342.0	65.2	1.4	2.0	4.0	0.0	NWD1-17a_LP-DIR-AF										hargrave 2019-10-19 01:11:35	u			0.004	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-17	pmagpy-4.2.25: demag_gui	NWD1-17a			
								This study																																			LP-NOMAG								NWD1-17		NWD1-17a			
								This study									lc	24.6	219.9	51.6	1.1	2.0	5.0	-1.0	NWD1-18a_LP-DIR-AF										hargrave 2019-10-19 02:18:46	u			0.005	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-18	pmagpy-4.2.25: demag_gui	NWD1-18a			
								This study									mc	11.5	192.0	25.5	2.7	2.0	6.0	-1.0	NWD1-18a_LP-DIR-AF										hargrave 2019-10-19 02:18:46	u			0.02	0.01	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-18	pmagpy-4.2.25: demag_gui	NWD1-18a			
								This study									mc	11.5	295.1	44.9	2.7	2.0	6.0	0.0	NWD1-18a_LP-DIR-AF										hargrave 2019-10-19 02:18:46	u			0.02	0.01	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-18	pmagpy-4.2.25: demag_gui	NWD1-18a			
								This study									lc	24.6	345.5	64.1	1.1	2.0	5.0	0.0	NWD1-18a_LP-DIR-AF										hargrave 2019-10-19 02:18:46	u			0.005	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-18	pmagpy-4.2.25: demag_gui	NWD1-18a			
								This study																																			LP-NOMAG								NWD1-18		NWD1-18a			
								This study									llc	25.5	207.6	23.8	1.5	1.0	5.0	-1.0	NWD1-19a_LP-DIR-AF										hargrave 2019-10-19 03:27:22	u			0.005	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-19	pmagpy-4.2.25: demag_gui	NWD1-19a			
								This study									llc	25.5	6.9	60.3	1.5	1.0	5.0	0.0	NWD1-19a_LP-DIR-AF										hargrave 2019-10-19 03:27:22	u			0.005	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-19	pmagpy-4.2.25: demag_gui	NWD1-19a			
								This study																																			LP-NOMAG								NWD1-19		NWD1-19a			
								This study									hc	1.3	304.8	-53.8	0.2	1.0	12.0	-1.0	NWD1-1b_LP-DIR-AF										hargrave 2018-10-06 10:24:56	u			0.13	0.05	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-1	pmagpy-4.2.25: demag_gui	NWD1-1b			
								This study									hc	1.3	50.3	-37.2	0.2	1.0	12.0	0.0	NWD1-1b_LP-DIR-AF										hargrave 2018-10-06 10:24:56	u			0.13	0.05	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-1	pmagpy-4.2.25: demag_gui	NWD1-1b			
								This study																																			LP-NOMAG								NWD1-1		NWD1-1b			
								This study									hc	3.5	299.7	-44.7	1.2	1.0	12.0	-1.0	NWD1-2b_LP-DIR-AF										hargrave 2018-10-06 11:18:07	u			0.13	0.05	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-2	pmagpy-4.2.25: demag_gui	NWD1-2b			
								This study									hc	3.5	64.3	-35.5	1.2	1.0	12.0	0.0	NWD1-2b_LP-DIR-AF										hargrave 2018-10-06 11:18:07	u			0.13	0.05	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-2	pmagpy-4.2.25: demag_gui	NWD1-2b			
								This study																																			LP-NOMAG								NWD1-2		NWD1-2b			
								This study									llc	16.8	106.4	-49.3	0.8	3.0	4.0	-1.0	NWD1-3b_LP-DIR-AF										hargrave 2018-10-06 12:04:46	u			0.0075	0.003	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-3	pmagpy-4.2.25: demag_gui	NWD1-3b			
								This study									lc	10.6	204.2	34.8	1.2	3.0	7.0	-1.0	NWD1-3b_LP-DIR-AF										hargrave 2018-10-06 12:04:46	u			0.03	0.015	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-3	pmagpy-4.2.25: demag_gui	NWD1-3b			
								This study									mc	90.9	208.5	70.7	4.6	3.0	6.0	-1.0	NWD1-3b_LP-DIR-AF										hargrave 2018-10-06 12:04:46	u			0.06	0.035	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-3	pmagpy-4.2.25: demag_gui	NWD1-3b			
								This study									lc	10.6	259.2	63.4	1.2	3.0	7.0	0.0	NWD1-3b_LP-DIR-AF										hargrave 2018-10-06 12:04:46	u			0.03	0.015	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-3	pmagpy-4.2.25: demag_gui	NWD1-3b			
								This study									llc	16.8	89.1	-4.2	0.8	3.0	4.0	0.0	NWD1-3b_LP-DIR-AF										hargrave 2018-10-06 12:04:46	u			0.0075	0.003	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-3	pmagpy-4.2.25: demag_gui	NWD1-3b			
								This study									mc	90.9	296.7	35.6	4.6	3.0	6.0	0.0	NWD1-3b_LP-DIR-AF										hargrave 2018-10-06 12:04:46	u			0.06	0.035	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-3	pmagpy-4.2.25: demag_gui	NWD1-3b			
								This study																																			LP-NOMAG								NWD1-3		NWD1-3b			
								This study									lc	7.3	88.9	-38.4	1.1	1.0	6.0	-1.0	NWD1-4b_LP-DIR-AF										hargrave 2018-10-06 12:49:12	u			0.015	0.004	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-4	pmagpy-4.2.25: demag_gui	NWD1-4b			
								This study									lc	7.3	50.8	-6.4	1.1	1.0	6.0	0.0	NWD1-4b_LP-DIR-AF										hargrave 2018-10-06 12:49:12	u			0.015	0.004	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-4	pmagpy-4.2.25: demag_gui	NWD1-4b			
								This study																																			LP-NOMAG								NWD1-4		NWD1-4b			
								This study									lc	4.4	88.5	-43.8	0.6	1.0	5.0	-1.0	NWD1-5b_LP-DIR-AF										hargrave 2018-10-06 13:34:18	u			0.0175	0.0075	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-5	pmagpy-4.2.25: demag_gui	NWD1-5b			
								This study									lc	4.4	44.4	-5.9	0.6	1.0	5.0	0.0	NWD1-5b_LP-DIR-AF										hargrave 2018-10-06 13:34:18	u			0.0175	0.0075	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-5	pmagpy-4.2.25: demag_gui	NWD1-5b			
								This study																																			LP-NOMAG								NWD1-5		NWD1-5b			
								This study									lc	1.4	44.5	-28.5	1.6	1.0	10.0	-1.0	NWD1-6b_LP-DIR-AF										hargrave 2018-10-06 14:17:54	u			0.02	0.002	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-6	pmagpy-4.2.25: demag_gui	NWD1-6b			
								This study									lc	1.4	16.5	-45.4	1.6	1.0	10.0	0.0	NWD1-6b_LP-DIR-AF										hargrave 2018-10-06 14:17:54	u			0.02	0.002	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-6	pmagpy-4.2.25: demag_gui	NWD1-6b			
								This study																																			LP-NOMAG								NWD1-6		NWD1-6b			
								This study									lc	1.6	52.6	-30.0	1.3	1.0	9.0	-1.0	NWD1-7b_LP-DIR-AF										hargrave 2018-10-06 15:02:11	u			0.02	0.003	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-7	pmagpy-4.2.25: demag_gui	NWD1-7b			
								This study									lc	1.6	25.9	-38.2	1.3	1.0	9.0	0.0	NWD1-7b_LP-DIR-AF										hargrave 2018-10-06 15:02:11	u			0.02	0.003	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-7	pmagpy-4.2.25: demag_gui	NWD1-7b			
								This study																																			LP-NOMAG								NWD1-7		NWD1-7b			
								This study									lc	3.3	52.5	-29.0	1.5	1.0	7.0	-1.0	NWD1-8b_LP-DIR-AF										hargrave 2018-10-06 15:44:24	u			0.02	0.005	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-8	pmagpy-4.2.25: demag_gui	NWD1-8b			
								This study									lc	3.3	39.6	-38.4	1.5	1.0	7.0	0.0	NWD1-8b_LP-DIR-AF										hargrave 2018-10-06 15:44:24	u			0.02	0.005	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-8	pmagpy-4.2.25: demag_gui	NWD1-8b			
								This study																																			LP-NOMAG								NWD1-8		NWD1-8b			
								This study									mt	11.1	120.9	22.8	6.2	1.0	18.0	-1.0	NWD1-9a_LP-DIR-T										hargrave 2019-01-26 13:31:37	u			853.0	623.0	K		LP-DIR-T:DE-BFL:DA-DIR						g		NWD1-9	pmagpy-4.2.25: demag_gui	NWD1-9a			
								This study									mt	11.1	289.2	34.8	6.2	1.0	18.0	0.0	NWD1-9a_LP-DIR-T										hargrave 2019-01-26 13:31:37	u			853.0	623.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO						g		NWD1-9	pmagpy-4.2.25: demag_gui	NWD1-9a			
								This study																																			LP-NOMAG								NWD1-9		NWD1-9a			
								This study									lc	5.3	124.9	22.4	1.4	3.0	5.0	-1.0	NWD1-9b_LP-DIR-AF										hargrave 2018-10-06 16:32:02	u			0.02	0.01	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-9	pmagpy-4.2.25: demag_gui	NWD1-9b			
								This study									hc	37.7	91.7	52.9	15.6	3.0	8.0	-1.0	NWD1-9b_LP-DIR-AF										hargrave 2018-10-06 16:32:02	u			0.13	0.07	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-9	pmagpy-4.2.25: demag_gui	NWD1-9b			
								This study									llc	34.4	167.8	2.1	1.1	3.0	5.0	-1.0	NWD1-9b_LP-DIR-AF										hargrave 2018-10-06 16:32:02	u			0.005	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR						g		NWD1-9	pmagpy-4.2.25: demag_gui	NWD1-9b			
								This study									hc	37.7	253.6	15.3	15.6	3.0	8.0	0.0	NWD1-9b_LP-DIR-AF										hargrave 2018-10-06 16:32:02	u			0.13	0.07	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-9	pmagpy-4.2.25: demag_gui	NWD1-9b			
								This study									lc	5.3	290.2	38.4	1.4	3.0	5.0	0.0	NWD1-9b_LP-DIR-AF										hargrave 2018-10-06 16:32:02	u			0.02	0.01	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-9	pmagpy-4.2.25: demag_gui	NWD1-9b			
								This study									llc	34.4	356.6	70.1	1.1	3.0	5.0	0.0	NWD1-9b_LP-DIR-AF										hargrave 2018-10-06 16:32:02	u			0.005	0.001	T		LP-DIR-AF:DE-BFL:DA-DIR-GEO						g		NWD1-9	pmagpy-4.2.25: demag_gui	NWD1-9b			
								This study																																			LP-NOMAG								NWD1-9		NWD1-9b			
								This study									mt	9.3	99.0	-24.4	1.9	1.0	9.0	-1.0	RFG1-10a_LP-DIR-T										hargrave 2019-01-19 20:48:04	u			723.0	373.0	K		LP-DIR-T:DE-BFL:DA-DIR						g		RFG1-10	pmagpy-4.2.25: demag_gui	RFG1-10a			
